game_id,game_fmt,game_type,field_content,game_length,name1,name2,result_type,winner
ultimate.2003.05.16.16,.gsn,ultimate lightning,EDADFFDEBMDAAAAAAAABAAAHAAGAAAAIAAGJCHLKAA__AA__AAAA__AA__AAWXYPAVAARAAAAOUAAPAATPTASAAAAAASAAQNRQNP,96,red,blue,3,2
ultimate.2003.05.25.213,.gsn,ultimate lightning,DCEEAAMBBAAAAADAAGHDAAFAALAADAFJAAIKHAGAAA__AA__AAAA__AA__AAAVPAXWYNNAAAAOAAPAAASAAAATAAASQURAPPARTQ,25,red,blue,1,1
ultimate.2003.12.11.3995,.gsn,ultimate lightning,ADABAEAMADABADAFADAHAHACAJAFAIAGAKAEALAGAA__AA__AAAA__AA__AAASWARQAASAPAAXAAQAARAVOYATAUPATAAAPNPAAN,245,red,blue,1,1
ultimate_lightning-2005.10-5593,.xml,ultimate lightning,MBCJFAAAAABKIEFAAAAALHEDDAAAAAHGDGDAAAAAAA__AA__AAAA__AA__AAAAAAAAAAAAAAAARTPPSPAAASPWVXUNAAARQOQTNY,115,Player 1,Player 2,3,1
ultimate.2003.08.16.920,.gsn,ultimate lightning,MBEAEBAADHIGDAHDAAAAFLACKAADAAAGAAAFAAAJAA__AA__AAAA__AA__AAAAAPAAAAAAAATWAATXRSAAVOSAUAANARPAPQPYQN,154,red,blue,1,2
ultimate.2003.05.27.36,.gsn,ultimate lightning,DFBHDDMHBEDCAAAAGAAAAAFAALAAJEKIAAAGAAAAAA__AA__AAAA__AA__AARAAAAAAAAAWSAXASAAURPAPTAANTAVPAPOQAYNAQ,148,red,blue,1,2
ultimate.2003.09.23.4159,.gsn,ultimate lightning,AADADBEMFBAAADCFHHAEAAALGAAAIDAAAJAAAKGAAA__AA__AAAA__AA__AASQAASXWARRAUVAPAAOAAAAATAQAATAPPAAANYNAP,284,red,blue,1,2
ultimate.2003.12.28.3097,.gsn,ultimate lightning,DBFBFMCGAAHGIHJDKEAAAAAALDAAAAAAAAEDAAAAAA__AA__AAAA__AA__AAARXASQAUSAAAAAPWAAAAAATYAOATAAAVPRNQNPPA,42,red,blue,1,2
ultimate_lightning-2006.2-5154,.xml,ultimate lightning,AAADMBDAAAAAADBJEAAAAADEFICHAAAAHLGGKFAAAA__AA__AAAA__AA__AAASTAAAVSAAAWOQPTXURAAPNYAAQNAPAAARAAAPAA,161,Player 1,Player 2,1,1
ultimate_lightning-2006.5-1212,.xml,ultimate lightning,AAAAAAAAAAAAAAAAAAMAGGFFKLEDBAHHIECJBDDDAA__AA__AAAA__AA__AARRPQPXAAAANWTSASAAAAVOUQTNAAAAYAAAAAAPAP,117,Player 1,Player 2,1,1
ultimate.2003.05.27.199,.gsn,ultimate lightning,BBHMEDDADAEAAACDAAAAAALAJAAAKHGFAAAGAAFIAA__AA__AAAA__AA__AASAXAAAWAAAQAAAASAAUVYTRAAATRAPNNQAOAPPAP,145,red,blue,3,1
ultimate_lightning-2014.3-212,.xml,ultimate lightning,MAEADAAAAEFAAHDAAAAALAAADBAAJDIAHBGFKCAGAA__AA__AAAA__AA__AAVSWQAATAAURAATAAAXAANQAAAAPAAANPRYSPPAAO,171,Player 1,Player 2,3,1
ultimate.2003.06.02.3,.gsn,ultimate lightning,AAAEDGBMEFAAADDHICBGAAAALKJFDHAAAAAAAAAAAA__AA__AAAA__AA__AARAAAAAAAAASAXAASAVAUNANARAWTAPYTOAQPPPAQ,54,red,blue,1,2
ultimate.2003.09.09.3446,.gsn,ultimate lightning,AAAAADBMFDAAAADLCBAHAAAAHGJEIEAAAAADAKFGAA__AA__AAAA__AA__AAUVARWAAYAPPSTAXAQAAANAASOAAAPAQNARATAAPA,119,red,blue,1,1
ultimate_lightning-2014.4-542,.xml,ultimate lightning,AEDDCAJAMAAEDDGAHAKAFAAAAAAAAFIBAAHGAABLAA__AA__AAAA__AA__AATQSAXPAAWQRPTAAAAARPAAAAONUAAAPSAANYVAAA,165,Player 1,Player 2,1,1
ultimate.2003.08.01.2901,.gsn,ultimate lightning,AAAEFGMBIAAAAADBHCJAADHAADAADAAEAAKGALFAAA__AA__AAAA__AA__AAAAAAAAATXAASWUAAAPTVAPOPAANYQQARSPAANAAR,27,red,blue,1,1
ultimate_lightning-2014.4-1043,.xml,ultimate lightning,ABMEADAFDDHIBAAAAJDAAAAAAAGAAFAHALEGAKACAA__AA__AAAA__AA__AASAAAAARAAAUAPVAAPAASXARYAAOWATPTNQAAQNAP,136,Player 1,Player 2,1,2
ultimate.2003.09.26.5762,.gsn,ultimate lightning,ABEMBFHDDAAJCHDAEADAFAALAAKAAGAGAAAAAAAIAA__AA__AAAA__AA__AAARPAARAAASPXAOVAUAWASAAAANAANATQPAQAPYAT,85,red,blue,1,1
ultimate.2003.05.29.166,.gsn,ultimate lightning,DAAHAHEBFMAAAADDBCDEAJAAAKAAALAFAAGAAIAGAA__AA__AAAA__AA__AAAUAAAAAAAARAXASWAVASTAOAANAPARPQYNTQAPAP,213,red,blue,3,1
ultimate.2003.11.29.2089,.gsn,ultimate lightning,AAAGMBEBFAAAHAHLACAAADAKGAAAJAAEAIDDDAFAAA__AA__AAAA__AA__AAQSVTQAAAAAUOAXSAAAAAWPTPRAAAAANPYPNRAAAA,307,red,blue,3,1
ultimate.2003.12.15.168,.gsn,ultimate lightning,FEDAHDMBEAAAAAAKDCJBAAALAAAAAFAGDAAHAIGAAA__AA__AAAA__AA__AAAAAAXTAAAAAAPAQPAPAAASAPAQNSNAAAVTWORYRU,91,red,blue,1,1
ultimate_lightning-2006.4-5235,.xml,ultimate lightning,AADAAADMFAAHACAALIDAGBDAEGHAAAAAEKAAAJFBAA__AA__AAAA__AA__AASTAARSPATXWOUNRAYAVAQPAAAAAAAANQAAPPAAAA,69,Player 1,Player 2,1,1
ultimate.2003.05.19.123,.gsn,ultimate lightning,DGCAGDHABMEAAAAAAAEBFAAAADAADAFIAAJAHALKAA__AA__AAAA__AA__AARNASNTXTQWORAAPVAAAQAAAAAAAAUPPAAAAAAYPS,93,red,blue,1,1
ultimate_lightning-2006.5-6367,.xml,ultimate lightning,MBDFEDECDDBLJHGGIKHFAAAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AATATAWAOVAUASASYXAPPAARRNAAAQPAAQAAAPNAAA,157,Player 1,Player 2,1,1
ultimate.2003.08.16.39,.gsn,ultimate lightning,AHAAAEBDEMADAAABHDIFAKAAAFCAAJAGAADAAALGAA__AA__AAAA__AA__AAAAAAAAAPAASQUAAAAVAATXNOSRWTRAYPNQAAPAPA,239,red,blue,3,1
ultimate.2003.09.27.5485,.gsn,ultimate lightning,BFFBGGMAAAAEEDDDDAAAAAAAAAAAAAHJCALKAIHAAA__AA__AAAA__AA__AAPAPRAAATAPAWQUXASAAANOVQARAPASYNAAAATAAA,163,red,blue,1,1
ultimate.2003.12.10.4406,.gsn,ultimate lightning,ACEKMFJABHAAAAAADAAAAGADLAIDAAAEBAGFAHDAAA__AA__AAAA__AA__AAQUXARPVASAAAAAAATOTPAAANAQAAWSAAAARPPYAN,119,red,blue,3,1
ultimate_lightning-2014.7-675,.xml,ultimate lightning,AAAAEAFABMAADAADADEBHAAAADHAAKGAACJIALFGAA__AA__AAAA__AA__AARAOAAUANPSVAAAXTAPWNAAAAAAPQSRAAAAAAPTQY,206,Player 1,Player 2,3,2
ultimate_lightning-2006.4-4409,.xml,ultimate lightning,EFADBEMFBDDAAAAAAAAAAACAHIDAHAGAKAAAJLAGAA__AA__AAAA__AA__AATTPPWUAVQQAXANPPNOSSRAAAAAAAAAYRAAAAAAAA,104,Player 1,Player 2,1,2
ultimate_lightning-2005.10-314,.xml,ultimate lightning,BDBDADMHGEEAFHGAACADFJALAAKAAIAAAAAAAAAAAA__AA__AAAA__AA__AAAAAVAATASARAWAQAAOAAPQPTAAUYXASANPAAPNAR,88,Player 1,Player 2,1,2
ultimate.2003.08.24.2585,.gsn,ultimate lightning,MAFADEAADABDAADAAHAABAKCAIAJAAGFLHAGAAAEAA__AA__AAAA__AA__AANAAAAAAANAAAPXQASOAPPWASQVTATUAAYARPARAA,93,red,blue,1,1
ultimate_lightning-2005.9-3652,.xml,ultimate lightning,HDBDFFMBCEAGDLAIAKDGAAJAAAHAEAAAAAAAAAAAAA__AA__AAAA__AA__AAAAPXPAWAAAAAVRNNOAAAAAPQQSTAAAAAPYRSUTAA,81,Player 1,Player 2,3,1
ultimate.2003.06.04.323,.gsn,ultimate lightning,BDAAAAEGFDDAAAAAAAFEAKAAAAHAACLDMBAIHAGJAA__AA__AAAA__AA__AAARAAUPAARAAWOAAAAXVQSAAAAPAATANSAAPTYQNP,183,red,blue,0,2
ultimate.2003.05.19.71,.gsn,ultimate lightning,AAHMHABBFEADALAKADFDAAAAAEAAAAGDAJGACAIAAA__AA__AAAA__AA__AAQTXAWNAAQVPAAPOUATPNRAAASYAAARSPAAAAAAAA,122,red,blue,1,2
ultimate_lightning-2006.4-244,.xml,ultimate lightning,GDDADDAEBMFHAAAAAAIBFAACAAAHAEAAKJAAALGAAA__AA__AAAA__AA__AARTVTAAWAXPUPAAAASOPQRAAAAAAPSNAAAAAAAQNY,46,Player 1,Player 2,1,2
ultimate_lightning-2005.10-301,.xml,ultimate lightning,EMBBEAAAAAIDAAAAAAAAFLAAKDAAJAGDHCFDAHGAAA__AA__AAAA__AA__AASRAVATQYTRPXAAUPOAPWQAAAPSAAAANNAAAAAAAA,149,Player 1,Player 2,1,1
ultimate_lightning-2014.5-1842,.xml,ultimate lightning,FADDAAGMAFDAAAAAAAAABDBAEAAHLAGAIAHJCAKEAA__AA__AAAA__AA__AAASAAXTSAWRAAAAPUVOAARAAAPPAAAAAANQPTQYNA,38,Player 1,Player 2,1,2
ultimate.2003.09.08.4375,.gsn,ultimate lightning,AFAAAAKMBAGHACAHGBFDDAILADAAJDAEAAAAAAEAAA__AA__AAAA__AA__AANVATAAUSPPAANAAXRTWPQAAAAROQYPAAAAAAAAAS,146,red,blue,1,2
ultimate.2003.05.21.28,.gsn,ultimate lightning,EBEMDFDAAAAHCBADFAAAADALHAAAJAGAAAAAKAIGAA__AA__AAAA__AA__AARAAAAAAAAAWAAAAUXVSSATNOATAPAAQNQYAPPPAR,214,red,blue,1,2
ultimate.2003.06.21.899,.gsn,ultimate lightning,MAABDDKADAHHLCAAAJAEBGAAFGAAFAEADAAAAIAAAA__AA__AAAA__AA__AAQPQXRTNVTWRPPNSPSYUOAAAAAAAAAAAAAAAAAAAA,88,red,blue,1,2
ultimate_lightning-2006.2-5368,.xml,ultimate lightning,AAAAADKBMHAAAAADHJFLAAAAADCIBDAAAAAGEFEGAA__AA__AAAA__AA__AARRAASSAAPPANAAAAAANAAAPUWXVPAAQAATOYTAAQ,305,Player 1,Player 2,1,1
ultimate.2003.12.06.4749,.gsn,ultimate lightning,DDAAFDEEFDAHAAAAHAAAGCJABKAAAAAGMBLIAAAAAA__AA__AAAA__AA__AASXRPWRTAUSNTAPOAAVAAPAAAAAAAAPQAAAAAAYNQ,139,red,blue,1,1
ultimate_lightning-2006.4-6534,.xml,ultimate lightning,EFAADDAAFBEMGAAAAACBAIAAAGAAAHHDAALKAADJAA__AA__AAAA__AA__AAAAAAAAAAAAAQTPRSAUSAANXAVNAWTAQRYPAOPPAA,112,Player 1,Player 2,1,2
ultimate_lightning-2005.9-6962,.xml,ultimate lightning,GFBDEFMBGEAJDLAAHCAAAADHAAAKAAAAADAAIAAAAA__AA__AAAA__AA__AAAAAXAAOWAAAUAAAAAATVAQYPATPSPANPQNAASRRA,99,Player 1,Player 2,1,1
ultimate.2003.12.26.1863,.gsn,ultimate lightning,ACEKMFJABHAAAAAADAAAAGADLAIDAAAEBAGFAHDAAA__AA__AAAA__AA__AASAAWAQTAPAAUAOAAXASANPPAPVAAAAARNYRATAAQ,156,red,blue,1,2
ultimate.2003.05.26.100,.gsn,ultimate lightning,AADEFAMBFEAAAHAABCDHAADLGAIAKAAAAJADAGAAAA__AA__AAAA__AA__AAAAAAAAAAAASATAASARAUXANOAAWAVPRQYNTPPPAQ,186,red,blue,1,2
ultimate_lightning-2006.1-199,.xml,ultimate lightning,AAAAAAACBMAAEADFAJKBAAAADFDIELDAAAAAGGHHAA__AA__AAAA__AA__AAWTAQSXPAAAQPARVOPAAAAAARNPTAAAAAAUYNSAAA,71,Player 1,Player 2,1,1
ultimate.2003.11.08.191,.gsn,ultimate lightning,DABCAADDABFAKMAAHHAEAJAALDAAIAAGAAGEAAFAAA__AA__AAAA__AA__AARSTASAAAAANWOTXAAAAANQPVAQAAAAYUPPPRAAAA,302,red,blue,3,2
ultimate.2003.06.02.235,.gsn,ultimate lightning,BBAAHHCFDAMAAAAEAAAAFKDAEAAAAALDDAIGAAJGAA__AA__AAAA__AA__AARUAASRAAWXAAAVAAAAANAQPPATOASTPAPAAAANQY,107,red,blue,1,1
ultimate_lightning-2005.9-861,.xml,ultimate lightning,FIMEEFBDDBAGDHAAHCKGAALAAAJDAAAAAAAAAAAAAA__AA__AAAA__AA__AAPRTASQATSQAWAAXAAAVAAAAOAAPAAAAARYPUNNAP,254,Player 1,Player 2,1,2
ultimate_lightning-2006.0-2005,.xml,ultimate lightning,AADAAADAAAFEBAAAMBGAAAHLFHCJAAADGIADKEAAAA__AA__AAAA__AA__AAVAAOPXAAWPATAATAAPAUAARAAPSSANAAAARQQANY,165,Player 1,Player 2,3,1
ultimate.2003.11.09.1411,.gsn,ultimate lightning,AAMEAADDAAAAHKAACBAADLAAGHAABJIGAADFAAEFAA__AA__AAAA__AA__AAARUQPXNRAAASWNTPVAAAAAOAPPQAAAAAAAAYSTAA,141,red,blue,1,1
ultimate.2003.12.10.6046,.gsn,ultimate lightning,AAAAAAAABMAAAAADAAABDDIEAEAADAGGKCFFLJHHAA__AA__AAAA__AA__AAAAAAAAAAAAAAANRAAPPAAAWVXAATQSSNOYQURPTP,26,red,blue,1,2
ultimate_lightning-2005.11-7187,.xml,ultimate lightning,DFDAHDBEDMEAIAAAJBFGAAAAAGACAHAAAAAAAAKLAA__AA__AAAA__AA__AATXYNUPTSRPQWONPPRSQVAAAAAAAAAAAAAAAAAAAA,98,Player 1,Player 2,1,2
ultimate.2003.09.07.389,.gsn,ultimate lightning,FDHCDDMHEFBIDKGELGJBAAAAAAAAAAAAAAAAAAAAAA__AA__AAAA__AA__AAAARXAAARSAAAAAAAAAAAAUPTPWPPQAANVYSOQNTA,179,red,blue,1,1
ultimate.2003.10.19.4396,.gsn,ultimate lightning,AAAAADBMEADACAAGBDAAFKAAHAALJDAIAAFEHAAGAA__AA__AAAA__AA__AAAAAPAAAAAAAATWAATXRSAAVOSAUAANARPAPQPYQN,124,red,blue,1,2
ultimate_lightning-2005.9-3602,.xml,ultimate lightning,AAAAAAAABBAAAAAACHHIAAAADDFFJLEEAADDGGKMAA__AA__AAAA__AA__AAAAAAAAAAAAPPAAAAANAONTAAAASRQPYXWVUTSRQP,82,Player 1,Player 2,10,3
ultimate_lightning-2014.6-196,.xml,ultimate lightning,AAIEFAMDBADEGDAAADAAALAAJAHKHAGAFABAAACAAA__AA__AAAA__AA__AAPTAAPUNYNPQSAAQWORXVAAPTAAAAAAAARSAAAAAA,89,Player 1,Player 2,1,1
ultimate.2003.11.07.972,.gsn,ultimate lightning,AAEBHGMFKAAAADALACAAAAAABAJHAAADEIGDADFAAA__AA__AAAA__AA__AAUSAOPVAWSXAAAAAAAAAATAAAPATARNQQAPPAARNY,109,red,blue,11,1
ultimate.2003.06.03.30,.gsn,ultimate lightning,AAABFBDMGEFAHADEAACDAJAAALAAKAAGAHAADAAIAA__AA__AAAA__AA__AASAQASAPARAXATAWAUAVATAOARANAPAYAQANAPAPA,148,red,blue,1,2
ultimate.2003.11.09.2000,.gsn,ultimate lightning,AAFADAFAEAAADMGAEAABDHADAHAABGAAJLIACKAAAA__AA__AAAA__AA__AARQTPSAAAAARWOPXAAAAANVPTSAAAAAYNUPQAAAAA,216,red,blue,3,2
ultimate.2003.05.14.387,.gsn,ultimate lightning,EGCEFFGABMAAAAAADDABAAAAAAADDAAIAAJAHHLKAA__AA__AAAA__AA__AARAAAAAAAAANVQAAAAAAASTUQRPTPAAPNYSPXOWAA,71,red,blue,1,1
ultimate.2003.05.27.88,.gsn,ultimate lightning,DADDAACAEBAFDHAFAABMJAAKGAAHLEIAAAAAAAAGAA__AA__AAAA__AA__AAASAAARAXUPSNAAAWAAVPAAAAAOQAAPAAAPTTYRNQ,133,red,blue,3,2
ultimate_lightning-2005.10-6624,.xml,ultimate lightning,MEADFDAAAAEAAABDAAAAHDCBGIAAAJLKHFAAAAAGAA__AA__AAAA__AA__AAAAAAAAAAAAWSTOSQTPRPAAAAAAAAAAQXPYVUNNRP,53,Player 1,Player 2,1,1
ultimate.2003.05.26.160,.gsn,ultimate lightning,MBAAAAAAGEBECAAAADFHAIHGAAADKAAALFDAJDAAAA__AA__AAAA__AA__AARAAAAAAAASAUWATSAXTAROAAPPAAVNPQPAAAAQNY,203,red,blue,1,1
ultimate_lightning-2005.11-1371,.xml,ultimate lightning,DEAAADADBBEAACAAAAIMKAAHAAHDALGFAAFAAAGJAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAATWOVPXUPPTNRQYSPRNSQ,179,Player 1,Player 2,1,1
ultimate_lightning-2014.3-604,.xml,ultimate lightning,MGHAFAAAGADDAIEAAAAAKADAAACAFAABEAHBJDALAA__AA__AAAA__AA__AANNQQVAAAAAUTTPPAAAAAXOSPRAAAAAYWSPRAAAAA,254,Player 1,Player 2,1,2
ultimate.2003.12.14.4029,.gsn,ultimate lightning,FMAAGDAAGBDDAAHAAADHEBAAAIAAAAAJCALFAAKEAA__AA__AAAA__AA__AARSATQAAAAANWOAXQAAAAUPTVPRAAAAYPPNSAAAAA,366,red,blue,1,2
ultimate.2003.05.29.62,.gsn,ultimate lightning,AABMBAAAAAADFLEIGHAAAEGCKAAHFDAAADDAJAAAAA__AA__AAAA__AA__AASAAAAAAAAAXATWRVAUASQAOATANARAYQAAPANPPP,122,red,blue,1,2
ultimate.2003.05.08.410,.gsn,ultimate lightning,AAAADBEFMDAACAEFBJHHAAKAAAADDLAGAAAIAAAGAA__AA__AAAA__AA__AAAAPRAPAAQAPAUAVTAWARASQXAOAPTAAAANAASYNA,65,red,blue,1,1
ultimate.2003.09.10.5857,.gsn,ultimate lightning,AAAAAAAAAADDBMBCJDEDFGHLHKIGFEAAAAAAAAAAAA__AA__AAAA__AA__AAAATPPPSPRAAANSXRYUOAAAAWQVQNTAAAAAAAAAAA,293,red,blue,1,1
ultimate.2004.01.04.1672,.gsn,ultimate lightning,MFBAAAAADDEAHAADAAAEBAAGAGAAADLFCIAAAHKJAA__AA__AAAA__AA__AASVAOUSAAWXAAAAAAAAARQAAPPAATANQTAAPPARNY,67,red,blue,1,1
ultimate_lightning-2006.1-2990,.xml,ultimate lightning,AAAAAAADBEAAAAHCDMJBAAAADKALAAAGAHEFIGFDAA__AA__AAAA__AA__AAPAAARWAAQSPVUAAOAAXQPSTAAAATANPRAAAAAANY,220,Player 1,Player 2,3,2
ultimate_lightning-2006.4-6672,.xml,ultimate lightning,BAAAAAAAEMAAAAADAACEAHAAIDDAAHBFLADGJKFGAA__AA__AAAA__AA__AARSAAAAAASRAVXTATWUAAAAQYPPOAAAAAPNQPNAAA,196,Player 1,Player 2,3,2
ultimate_lightning-2006.4-4942,.xml,ultimate lightning,BFAMCEDAGDEDAHJIHADBAAAAAAAAAAGALAAAAKAFAA__AA__AAAA__AA__AASAPXAAWPSRTPAAAAAOVTYUAAAAAAPQNRAAAAAAQN,147,Player 1,Player 2,1,1
ultimate_lightning-2005.10-3344,.xml,ultimate lightning,MEGCDADAADBFDJFBIAAEHAHAGAAAAALKAAAAAAAAAA__AA__AAAA__AA__AAARAAAAAXQSAAAAAATTPWAAAAAASAPOAVNNPUQYRP,126,Player 1,Player 2,1,2
ultimate.2003.09.28.2992,.gsn,ultimate lightning,EFAAAAAABMGDAAAJAAGBHAAADACADAAAAFDKIELHAA__AA__AAAA__AA__AATPUAXPWAATAAAAAAOVAAAAAPAAAAQAAPRRSYNSQN,149,red,blue,3,1
ultimate.2003.12.06.2278,.gsn,ultimate lightning,FDGAABEAFEADAAHCMBDDAAALAIAKHAAAAAAAAJGAAA__AA__AAAA__AA__AAASAVATXUSAAWNTAAAPAAROAPPAAPARQNYAAAAAAQ,147,red,blue,1,1
ultimate_lightning-2005.10-8022,.xml,ultimate lightning,AAAAADDEBMAAAAADIFFBAAAAADJLCGAAAAAEHGKHAA__AA__AAAA__AA__AAAAAAAAAAAAPSTXRPTOSQAAAAAAAAAAPVRYQUNNWP,203,Player 1,Player 2,1,1
ultimate.2003.07.05.207,.gsn,ultimate lightning,BEAAAAMBEDDHAADDAAHAAACAJAAAAIAFKAFGALAGAA__AA__AAAA__AA__AAAAUAAAAPAQARAASRAASNQAVAAAOXTTAPAWPPNAAY,166,red,blue,1,2
ultimate_lightning-2005.9-4508,.xml,ultimate lightning,FDAAEEAABGILDCHDAHMBAFAAADAAKAAAAJAAAAGAAA__AA__AAAA__AA__AASPAXSAOAVRPUAYAWAAANANAAPARTAAQATAAPAAAQ,144,Player 1,Player 2,1,2
ultimate_lightning-2014.6-2209,.xml,ultimate lightning,BMEDDAAAAAEBCFGAAAAALJKGDAAAAAIFDHHAAAAAAA__AA__AAAA__AA__AAAAAAAAAAPPTQPSWUOVRXNNRPQAASAYAATAAAAAAA,102,Player 1,Player 2,3,2
ultimate_lightning-2006.4-150,.xml,ultimate lightning,MEAAAAAAFBEAAAAAAAAFAAADJHBAAAGIKCDDDLGHAA__AA__AAAA__AA__AAARXARSAUSAAVTANNATWAPAAAAAAAAPPQAYAAQAOP,141,Player 1,Player 2,1,1
ultimate_lightning-2006.7-4722,.xml,ultimate lightning,HHDAAAAFBMEFEAAAAAABAAAAAAAADKIGAAJDCDLGAA__AA__AAAA__AA__AAAAAAAAVQTRAAAAARPXWAAAASTQSPOAAANUNPYPAA,85,Player 1,Player 2,1,1
ultimate_lightning-2005.5-4376,.xml,ultimate lightning,ABDDDEMAAAAHAAHAACAAALAAAAKAGBGAFDJEAFAIAA__AA__AAAA__AA__AAQAAAAPPXSAWAAAAAAAAANAVRAAAOSANARYQPPTUT,67,Player 1,Player 2,1,1
ultimate.2003.06.09.156,.gsn,ultimate lightning,BBADGFCEFDMAAAAAAAAAEKAAAAAAAALDDHJGHAIAAA__AA__AAAA__AA__AAAAAXRSAQUAVAAOAWTAARPTAAAAPAASAANYANPPAQ,57,red,blue,1,1
ultimate_lightning-2006.0-2158,.xml,ultimate lightning,DFDAHDBFBEEAIAAAJDGMAAAAAGACAHAAAAAAAALKAA__AA__AAAA__AA__AAAAVAUWOTAAPAXAAAAAASQSYPAAAAQNRNPPAAAATR,129,Player 1,Player 2,3,1
ultimate.2003.09.19.948,.gsn,ultimate lightning,ABMAJAFDFAAHBAGAAHDAEADKDACLAAAAAGAEIAAAAA__AA__AAAA__AA__AAUPWAARAAAATAOARXAAAATPVNSQAAAAYQSNPPAAAA,212,red,blue,3,2
ultimate_lightning-2014.7-1267,.xml,ultimate lightning,MEBADAAAAAFAHADAEAAABKCADAAAAHIFADGLGAAJAA__AA__AAAA__AA__AARPUTRSAOSANTAAXWAAVAQQPAAAAAAAPYPNAAAAAA,155,Player 1,Player 2,3,1
ultimate_lightning-2005.9-1776,.xml,ultimate lightning,ADABAFAMAHABACAEADAEAHADAJALAIAFAKAGADAGAA__AA__AAAA__AA__AAAAAAAAAAAAAAAAAAAAAAQSWTRPTXVUSONYPQNPRP,43,Player 1,Player 2,1,1
ultimate.2003.05.28.256,.gsn,ultimate lightning,DDACADAEBALAAAIAMAAFAAHJGFAHABEAAKAAADGAAA__AA__AAAA__AA__AASAAAAAAAAATXAAASWVAUYNARAATARPNQAAQOPPAP,104,red,blue,3,2
ultimate.2003.06.09.198,.gsn,ultimate lightning,MEBEHHAAAACDDBAALAAAKAADAAADAAGAFAJGAIFAAA__AA__AAAA__AA__AASARASAPARAXAPAWAVAUAQATATANAPAYAOAQANAPA,185,red,blue,3,1
ultimate_lightning-2005.11-5346,.xml,ultimate lightning,EDAAADADBBEAAAAAAAIMKACHAAADALGFAAAFAHGJAA__AA__AAAA__AA__AAAAAAAAAAAAAXAAWASQAAPUTAPPOVAPYARSNQRATN,236,Player 1,Player 2,1,2
ultimate_lightning-2006.2-7435,.xml,ultimate lightning,EAAAAAAABMGJAAFAEKCBAHAAAGIALAAADDAADDHFAA__AA__AAAA__AA__AAUNYOVWTSNXQAAAQTAAARARAAAPAAAAPAASAAPAAP,104,Player 1,Player 2,1,2
ultimate.2003.09.01.137,.gsn,ultimate lightning,MBAADAAAFEBGAAAADAAEAAAADHAAADJIAGFKCALHAA__AA__AAAA__AA__AARAVXAAWOARAAUPAASPAAQAPTAAPTANSQAAAAAANY,162,red,blue,1,2
ultimate.2003.10.30.526,.gsn,ultimate lightning,EBFMFDDDAAAABDCJHAAAAAAAAAAIAAAGLHKGAAEAAA__AA__AAAA__AA__AARAAWRQXAUSPPAAPPAAAANNAATTAAAAQSOAYVAAAA,169,red,blue,1,1
ultimate_lightning-2014.5-1235,.xml,ultimate lightning,EAAAEDAADDAGHCAAAAAAABMKFBAAAAIFLJDHGAAAAA__AA__AAAA__AA__AAPPAAPTXAAATUAAAAAAAANRQAWSVAAAQNYPSORAAA,226,Player 1,Player 2,1,2
ultimate_lightning-2006.0-7530,.xml,ultimate lightning,DFDAHDBEDMEAIAAAJBFGAAAAAGACAHAAAAAAAAKLAA__AA__AAAA__AA__AAATVAAAWAAASPXAAPAAARNAAQAAOUSTRNAAAQYAPP,71,Player 1,Player 2,1,1
ultimate_lightning-2006.2-7073,.xml,ultimate lightning,DAABABMIADAFEADAKDAAHAACAAAAEAAGALJHAGAFAA__AA__AAAA__AA__AAARSAAAUSAAQTWOPTXVRAPAAANAAQAAAAANYAPAAP,89,Player 1,Player 2,1,1
ultimate.2003.12.30.5041,.gsn,ultimate lightning,MBEDEBAAAAGFJIDCDAAAKHAFDGLHAAAAAAAAAAAAAA__AA__AAAA__AA__AAQTAORATAQSAXAAWASANRUAYVAAPAANAPAAAPAAAP,148,red,blue,3,2
ultimate.2003.05.29.145,.gsn,ultimate lightning,DAHEAABMBDALAJDDCEHAAIAAAAKAAAAAFAGGAAFAAA__AA__AAAA__AA__AAAAAAAAAAAASXAASANPAURTAOAWTRVPYQAAPANPAQ,120,red,blue,1,2
ultimate_lightning-2006.0-2443,.xml,ultimate lightning,DAAAADADBEEAACAAAAIMKAAHAAHDABGFAAFALAGJAA__AA__AAAA__AA__AAASAPRAUAAAAAAWAASVRAAXTOAAAANATQAPPANYQP,195,Player 1,Player 2,1,1
ultimate.2003.05.24.257,.gsn,ultimate lightning,BBHMDAHCDDDEAAAAAAJAAALKAFAAAAGAAAGAEAIFAA__AA__AAAA__AA__AASSAAVRATUXWATAAAAAAAAAAOAAANAAPPNYAPRQPQ,90,red,blue,1,2
ultimate.2003.09.09.2539,.gsn,ultimate lightning,EFAMAABADEBCDAHJADDGAHAKAALAGAAAFAAAAIAAAA__AA__AAAA__AA__AASAXAQAWASAUARAVAOATATAPARAPANAPAYAQANAPA,109,red,blue,11,2
ultimate_lightning-2006.0-7417,.xml,ultimate lightning,DAAADDAEAAAKAMDHEAFAAAHCAALAFBGAJAIAAGBAAA__AA__AAAA__AA__AAAAAAAAAAAAUAAYXRVQNANTWAAAOQASRTAPPPPAAS,54,Player 1,Player 2,1,2
